Meta Data
Label,Value,
Date,4/10/2026
Profile,HillsAndValleys
ScanDuration,30 s
ScanLength,1448.59 µm
ScanResolution,0.160919 µm
ScanType,Standard Scan
StylusForce,3 mg
StylusScanRange,6.5 µm
StylusType,Radius: 5 μm
Time,10:55:21 AM


Data Leveling Position
R Cursor Position,24.3084299440504 µm
R Cursor Width,66.0684555286383 µm
M Cursor Position,1340.3206387172 µm
M Cursor Width,90.091184043376 µm


Data
Lateral(µm),Total Profile(µm),,
37.1722161603777,-0.00278227822068482,,
37.3331348450547,-0.00283285371520233,,
37.4940535297316,-0.00275922390683606,,
37.6549722144086,-0.00251800501748996,,
37.8158908990855,-0.00252852619508286,,
37.9768095837625,-0.00253323747634327,,
38.1377282684395,-0.00232105359744406,,
38.2986469531164,-0.00236996911010386,,
38.4595656377934,-0.00255479098482215,,
38.6204843224703,-0.00260426791116341,,
38.7814030071473,-0.0025256043366514,,
38.9423216918243,-0.00244869713032241,,
39.1032403765012,-0.00250090158036968,,
39.2641590611782,-0.00241088931518696,,
39.4250777458551,-0.00229172555176244,,
39.5859964305321,-0.00224542101915276,,
39.7469151152091,-0.00239134501499722,,
39.907833799886,-0.0023809931050742,,
40.068752484563,-0.00234051914433788,,
40.2296711692399,-0.00261445146653203,,
40.3905898539169,-0.00314040122200306,,
40.5515085385939,-0.00337872046987363,,
40.7124272232708,-0.00332593074337129,,
40.8733459079478,-0.00307825787195119,,
41.0342645926247,-0.00309471534865618,,
41.1951832773017,-0.00326072255173755,,
41.3561019619787,-0.00323288768292487,,
41.5170206466556,-0.00311077216508128,,
41.6779393313326,-0.00321845549460214,,
41.8388580160095,-0.003366579458795,,
41.9997767006865,-0.00351872204479953,,
42.1606953853635,-0.00367983572300569,,
42.3216140700404,-0.00366355385173614,,
42.4825327547174,-0.00352215238398311,,
42.6434514393943,-0.00332347218969915,,
42.8043701240713,-0.00304755839402852,,
42.9652888087483,-0.00270599677791437,,
43.1262074934252,-0.00250313611168058,,
43.2871261781022,-0.00263159196678096,,
43.4480448627791,-0.00264416306640086,,
43.6089635474561,-0.00218407630456186,,
43.7698822321331,-0.00190704005658142,,
43.93080091681,-0.00194900883764598,,
44.091719601487,-0.00192015630302517,,
44.2526382861639,-0.00168876027471623,,
44.4135569708409,-0.00130843330237649,,
44.5744756555179,-0.00137544282423298,,
44.7353943401948,-0.00154207236774258,,
44.8963130248718,-0.00152935637571699,,
45.0572317095487,-0.00156470157063227,,
45.2181503942257,-0.00179791583429623,,
45.3790690789027,-0.00189728806267933,,
45.5399877635796,-0.00185621762137404,,
45.7009064482566,-0.00194117836758568,,
45.8618251329335,-0.00207795004212886,,
46.0227438176105,-0.00206055931424039,,
46.1836625022875,-0.00193326720164174,,
46.3445811869644,-0.00181480446214707,,
46.5054998716414,-0.00199246026273427,,
46.6664185563183,-0.00213475300231687,,
46.8273372409953,-0.00213825831491935,,
46.9882559256723,-0.00202619355314685,,
47.1491746103492,-0.00196862854244241,,
47.3100932950262,-0.00201817477648988,,
47.4710119797031,-0.00191224295566029,,
47.6319306643801,-0.00174863131320582,,
47.7928493490571,-0.00150163360108571,,
47.953768033734,-0.00153971114320465,,
48.114686718411,-0.00158370786170601,,
48.2756054030879,-0.00165888599710169,,
48.4365240877649,-0.00173719654711737,,
48.5974427724419,-0.0017983293097648,,
48.7583614571188,-0.00186987944932724,,
48.9192801417958,-0.00194214776339168,,
49.0801988264727,-0.0019304098349871,,
49.2411175111497,-0.00176493154817631,,
49.4020361958267,-0.00177283939094891,,
49.5629548805036,-0.00176623013128171,,
49.7238735651806,-0.00163358799400357,,
49.8847922498575,-0.00167671937086268,,
50.0457109345345,-0.00165064374291926,,
50.2066296192114,-0.00165815252797671,,
50.3675483038884,-0.00171605914253882,,
50.5284669885654,-0.00167597238321398,,
50.6893856732423,-0.00152785103258391,,
50.8503043579193,-0.00117382377201153,,
51.0112230425962,-0.000853840172080663,,
51.1721417272732,-0.000972287848513952,,
51.3330604119502,-0.00106285245756378,,
51.4939790966271,-0.00110321345132,,
51.6548977813041,-0.0011713025484524,,
51.815816465981,-0.000983401346364064,,
51.976735150658,-0.000966900598656957,,
52.137653835335,-0.00113722136990876,,
52.2985725200119,-0.00105768543601604,,
52.4594912046889,-0.000919741960899501,,
52.6204098893658,-0.000771273164203581,,
52.7813285740428,-0.00052891090189795,,
52.9422472587198,-0.000300214875666575,,
53.1031659433967,-0.00024992268297857,,
53.2640846280737,-0.000253518463778585,,
53.4250033127506,-6.29913263067692E-05,,
53.5859219974276,1.90379237899265E-05,,
53.7468406821046,2.58926042194275E-05,,
53.9077593667815,-3.10674848452663E-06,,
54.0686780514585,9.31776477341373E-07,,
54.2295967361354,-9.0537291161354E-05,,
54.3905154208124,-0.000355835182589294,,
54.5514341054894,-0.000638712452668995,,
54.7123527901663,-0.000707619812826567,,
54.8732714748433,-0.000618340862589741,,
55.0341901595202,-0.000690723299158412,,
55.1951088441972,-0.00101434319817852,,
55.3560275288742,-0.001140256344504,,
55.5169462135511,-0.000844006080495149,,
55.6778648982281,-0.000621271163105689,,
55.838783582905,-0.000697408470290588,,
55.999702267582,-0.000703731558262462,,
56.160620952259,-0.000702917241121054,,
56.3215396369359,-0.000523375845887506,,
56.4824583216129,-0.000617785268204023,,
56.6433770062898,-0.000755728903366992,,
56.8042956909668,-0.000859111709658953,,
56.9652143756438,-0.000782613030584071,,
57.1261330603207,-0.000673391403796154,,
57.2870517449977,-0.00053170516627639,,
57.4479704296746,-0.000339874278501134,,
57.6088891143516,-0.000174186268867209,,
57.7698077990286,-5.25607830551053E-05,,
57.9307264837055,-5.8173163789661E-07,,
58.0916451683825,-0.000197243749568452,,
58.2525638530594,-0.000245251401243127,,
58.4134825377364,-0.00032759975629117,,
58.5744012224134,-0.000159727060790283,,
58.7353199070903,0.000241789855321576,,
58.8962385917673,0.000451024706996202,,
59.0571572764442,0.000562087485082168,,
59.2180759611212,0.000903654604073734,,
59.3789946457982,0.00126767634766002,,
59.5399133304751,0.00132903549165388,,
59.7008320151521,0.00144023690358408,,
59.861750699829,0.00146332023934574,,
60.022669384506,0.00143577019972054,,
60.183588069183,0.00141523855571082,,
60.3445067538599,0.00138631577058812,,
60.5054254385369,0.00151701256426599,,
60.6663441232138,0.00173212289134877,,
60.8272628078908,0.00182896021129042,,
60.9881814925678,0.00157365278266614,,
61.1491001772447,0.00135613965248908,,
61.3100188619217,0.00140268490059631,,
61.4709375465986,0.00133586027615439,,
61.6318562312756,0.00112643468459416,,
61.7927749159525,0.000780317198811929,,
61.9536936006295,0.000839342696177505,,
62.1146122853065,0.000948785195157791,,
62.2755309699834,0.00082465820828379,,
62.4364496546604,0.000680416234341544,,
62.5973683393374,0.000682052002325702,,
62.7582870240143,0.000871807474139359,,
62.9192057086913,0.000758645933487526,,
63.0801243933682,0.000421361389611639,,
63.2410430780452,0.000276346197946111,,
63.4019617627222,0.000628349685175124,,
63.5628804473991,0.000862653559170474,,
63.7237991320761,0.000817985492812898,,
63.884717816753,0.00076618309112921,,
64.04563650143,0.000983269061727026,,
64.206555186107,0.00124294611596499,,
64.3674738707839,0.00126604233141836,,
64.5283925554609,0.000890121264372146,,
64.6893112401378,0.00090248795215831,,
64.8502299248148,0.00104072909918418,,
65.0111486094917,0.00124138899845207,,
65.1720672941687,0.00141878383957219,,
65.3329859788457,0.00149377652519973,,
65.4939046635226,0.00172428521505922,,
65.6548233481996,0.00204475302879629,,
65.8157420328765,0.00217489751812178,,
65.9766607175535,0.00227809711933186,,
66.1375794022305,0.00229209391304714,,
66.2984980869074,0.00239573272976756,,
66.4594167715844,0.00229989989287901,,
66.6203354562613,0.00212671291732559,,
66.7812541409383,0.00198887514893963,,
66.9421728256153,0.00206644221354695,,
67.1030915102922,0.00204581921128372,,
67.2640101949692,0.00202316748619351,,
67.4249288796461,0.00209991056833981,,
67.5858475643231,0.00215207797327246,,
67.7467662490001,0.00202656578222325,,
67.907684933677,0.0019643912385028,,
68.068603618354,0.00204536670068269,,
68.2295223030309,0.00206948041459589,,
68.3904409877079,0.00227669532153925,,
68.5513596723849,0.00238048086494564,,
68.7122783570618,0.00261671445206127,,
68.8731970417388,0.00284814219728883,,
69.0341157264157,0.00277673285652588,,
69.1950344110927,0.00289604929630073,,
69.3559530957697,0.00273255084403499,,
69.5168717804466,0.00263198428212461,,
69.6777904651236,0.00253714623125709,,
69.8387091498005,0.00260282730391223,,
69.9996278344775,0.00252145680490801,,
70.1605465191545,0.00251447397937382,,
70.3214652038314,0.00272389211804355,,
70.4823838885084,0.00302080799721527,,
70.6433025731853,0.00326073846584645,,
70.8042212578623,0.00329480317915065,,
70.9651399425393,0.00345678465462765,,
71.1260586272162,0.00369446319899535,,
71.2869773118932,0.00403552073661547,,
71.4478959965701,0.00422765198468005,,
71.6088146812471,0.00448869596177292,,
71.7697333659241,0.00470661953310457,,
71.930652050601,0.00498637505090142,,
72.091570735278,0.00529137313346926,,
72.2524894199549,0.00547334075257743,,
72.4134081046319,0.00575274860174272,,
72.5743267893089,0.00570430849118923,,
72.7352454739858,0.00543827836360681,,
72.8961641586628,0.00531818393229889,,
73.0570828433397,0.00490020163959603,,
73.2180015280167,0.00443668385166422,,
73.3789202126937,0.00441195936505812,,
73.5398388973706,0.00445500254641404,,
73.7007575820476,0.00448557372323198,,
73.8616762667245,0.0043031089223445,,
74.0225949514015,0.0040335573349576,,
74.1835136360785,0.00395572098684238,,
74.3444323207554,0.00397918979801295,,
74.5053510054324,0.00369005131294509,,
74.6662696901093,0.00349860210762013,,
74.8271883747863,0.00342325866728922,,
74.9881070594633,0.00338606429191127,,
75.1490257441402,0.00348594014157566,,
75.3099444288172,0.00354036566231403,,
75.4708631134941,0.00338180495468248,,
75.6317817981711,0.00334831850209262,,
75.792700482848,0.00319232552698466,,
75.953619167525,0.0029617193955796,,
76.114537852202,0.00302917032566638,,
76.2754565368789,0.00298539827313348,,
76.4363752215559,0.0027056549719726,,
76.5972939062328,0.00265129674357067,,
76.7582125909098,0.00283318457024068,,
76.9191312755868,0.00302917959994913,,
77.0800499602637,0.00311036416446141,,
77.2409686449407,0.00315831714356705,,
77.4018873296177,0.00328756726467652,,
77.5628060142946,0.00322849950413295,,
77.7237246989716,0.00321159390211737,,
77.8846433836485,0.00299466725195493,,
78.0455620683255,0.00298601963643644,,
78.2064807530025,0.00319153480785531,,
78.3673994376794,0.00341159641055554,,
78.5283181223564,0.00321713739584397,,
78.6892368070333,0.00320526891872898,,
78.8501554917103,0.00329693955712291,,
79.0110741763873,0.00338745673037199,,
79.1719928610642,0.00332997962282216,,
79.3329115457412,0.00309559143158456,,
79.4938302304181,0.00288310489497842,,
79.6547489150951,0.0029421850139993,,
79.815667599772,0.00316802985618644,,
79.976586284449,0.00319674135495111,,
80.137504969126,0.00312751900016845,,
80.2984236538029,0.003420843854751,,
80.4593423384799,0.00350013149323256,,
80.6202610231568,0.00341642835103282,,
80.7811797078338,0.00356324876824899,,
80.9420983925108,0.00348290480190576,,
81.1030170771877,0.00325776813618015,,
81.2639357618647,0.00330085646410653,,
81.4248544465416,0.00336883975024,,
81.5857731312186,0.00346065751144995,,
81.7466918158956,0.00354561564424596,,
81.9076105005725,0.00360210056280725,,
82.0685291852495,0.00357120283462573,,
82.2294478699264,0.00347260970334378,,
82.3903665546034,0.00355966628360065,,
82.5512852392804,0.00344078574737969,,
82.7122039239573,0.00332920312038116,,
82.8731226086343,0.0034408768282711,,
83.0340412933112,0.00362707105965651,,
83.1949599779882,0.00347215864150317,,
83.3558786626652,0.00359382288892953,,
83.5167973473421,0.00390058569612904,,
83.6777160320191,0.00398991186243327,,
83.838634716696,0.00398558150926583,,
83.999553401373,0.0040659812344521,,
84.16047208605,0.0039059260071384,,
84.3213907707269,0.0036559192511548,,
84.4823094554039,0.00368579275391205,,
84.6432281400808,0.00374377663208904,,
84.8041468247578,0.00394605417623911,,
84.9650655094348,0.00397900339134771,,
85.1259841941117,0.00396961538498019,,
85.2869028787887,0.00396672405942486,,
85.4478215634656,0.0040692622954735,,
85.6087402481426,0.00436050603499605,,
85.7696589328196,0.00435243526522402,,
85.9305776174965,0.00413701997004841,,
86.0914963021735,0.0040175741822796,,
86.2524149868504,0.00397275810707563,,
86.4133336715274,0.00400967530723697,,
86.5742523562044,0.00407687110043755,,
86.7351710408813,0.00414061590889444,,
86.8960897255583,0.0039406726501649,,
87.0570084102352,0.0038600143729705,,
87.2179270949122,0.00362585376885709,,
87.3788457795892,0.00354898216601343,,
87.5397644642661,0.00352417400106378,,
87.7006831489431,0.00373476055160386,,
87.86160183362,0.00378198374961935,,
88.022520518297,0.00376452834251968,,
88.183439202974,0.00370320928288013,,
88.3443578876509,0.0038588170734462,,
88.5052765723279,0.003927815445755,,
88.6661952570048,0.00400464959305586,,
88.8271139416818,0.00395278742751491,,
88.9880326263588,0.00372659933937232,,
89.1489513110357,0.00349378507957415,,
89.3098699957127,0.00362399093023741,,
89.4707886803896,0.0035475813363196,,
89.6317073650666,0.00344848893544818,,
89.7926260497435,0.00339830530886406,,
89.9535447344205,0.00356752554578036,,
90.1144634190975,0.00373173635426001,,
90.2753821037744,0.00376444558776882,,
90.4363007884514,0.00363031676694884,,
90.5972194731283,0.00370831762282182,,
90.7581381578053,0.0037654968407199,,
90.9190568424823,0.00375846728661288,,
91.0799755271592,0.00383452315646782,,
91.2408942118362,0.00405513700781733,,
91.4018128965132,0.00443340509802683,,
91.5627315811901,0.00460368927638995,,
91.7236502658671,0.00477519985619019,,
91.884568950544,0.00491788215670804,,
92.045487635221,0.00496318882477506,,
92.206406319898,0.00487059905405538,,
92.3673250045749,0.00463291680614136,,
92.5282436892519,0.00454135479755184,,
92.6891623739288,0.00454519633355924,,
92.8500810586058,0.00439555257571312,,
93.0109997432828,0.00406358675777235,,
93.1719184279597,0.00376896560024379,,
93.3328371126367,0.00377882480665799,,
93.4937557973136,0.00389083494750871,,
93.6546744819906,0.00345585819767425,,
93.8155931666676,0.00321208994968949,,
93.9765118513445,0.00322099865884891,,
94.1374305360215,0.00310561871192576,,
94.2983492206984,0.00296281681841356,,
94.4592679053754,0.00274865926755047,,
94.6201865900523,0.00275870781039916,,
94.7811052747293,0.00290184394500623,,
94.9420239594063,0.00294446838705894,,
95.1029426440832,0.00279513312597001,,
95.2638613287602,0.00281032876686568,,
95.4247800134371,0.00272300943806861,,
95.5856986981141,0.00266026003479344,,
95.7466173827911,0.00273492497970256,,
95.907536067468,0.00273530223831335,,
96.068454752145,0.00270551036237048,,
96.2293734368219,0.00289412205463652,,
96.3902921214989,0.00318418388229945,,
96.5512108061759,0.00347779243862221,,
96.7121294908528,0.00368144005351253,,
96.8730481755298,0.00380347403010401,,
97.0339668602067,0.00386196033071838,,
97.1948855448837,0.00388384237441974,,
97.3558042295607,0.00395142414643728,,
97.5167229142376,0.00418443812415069,,
97.6776415989146,0.00436843725152373,,
97.8385602835915,0.0046111846609811,,
97.9994789682685,0.00464410916653806,,
98.1603976529455,0.00464519114102595,,
98.3213163376224,0.00450669479170774,,
98.4822350222994,0.00425069925621451,,
98.6431537069763,0.00417418575637032,,
98.8040723916533,0.0042199867499746,,
98.9649910763303,0.00400756796100561,,
99.1259097610072,0.00365193043540476,,
99.2868284456842,0.00357279952148353,,
99.4477471303611,0.00389364214763423,,
99.6086658150381,0.00401278952217078,,
99.7695844997151,0.00382850337932007,,
99.930503184392,0.00378222907937416,,
100.091421869069,0.00371173255947801,,
100.252340553746,0.00369855947320821,,
100.413259238423,0.00378957104829849,,
100.5741779231,0.00390244941078627,,
100.735096607777,0.00382160127309182,,
100.896015292454,0.0039542240342543,,
101.056933977131,0.00417646111413164,,
101.217852661808,0.00434529812524333,,
101.378771346485,0.00418389351698615,,
101.539690031162,0.00408304413495694,,
101.700608715839,0.00405470502765527,,
101.861527400516,0.00392069076785838,,
102.022446085193,0.00357794297392797,,
102.183364769869,0.00329954148823526,,
102.344283454546,0.00309987182597772,,
102.505202139223,0.00288859950356859,,
102.6661208239,0.0029681188596343,,
102.827039508577,0.0030473148717532,,
102.987958193254,0.00298739389622597,,
103.148876877931,0.00298694666583233,,
103.309795562608,0.00300412438486173,,
103.470714247285,0.00282094388915914,,
103.631632931962,0.00264920778423009,,
103.792551616639,0.00261710137441498,,
103.953470301316,0.00271495153870981,,
104.114388985993,0.00268493632898158,,
104.27530767067,0.00271044198704553,,
104.436226355347,0.00293045221717948,,
104.597145040024,0.00303848776099089,,
104.758063724701,0.00287718779252029,,
104.918982409378,0.00303703555561681,,
105.079901094055,0.00304972829418159,,
105.240819778732,0.00299345438020325,,
105.401738463409,0.00288612923169651,,
105.562657148086,0.00269123948002264,,
105.723575832763,0.00283971712463629,,
105.88449451744,0.00301269072694927,,
106.045413202116,0.00324037374949278,,
106.206331886793,0.00338562408690382,,
106.36725057147,0.00336934109464967,,
106.528169256147,0.00331855349617026,,
106.689087940824,0.00353380827277827,,
106.850006625501,0.00355346241601073,,
107.010925310178,0.00348991859757384,,
107.171843994855,0.0034470183982477,,
107.332762679532,0.00342339894796655,,
107.493681364209,0.00337863783468088,,
107.654600048886,0.00346909505269246,,
107.815518733563,0.00354740414600356,,
107.97643741824,0.00377933860236419,,
108.137356102917,0.00387900210933992,,
108.298274787594,0.00362827878024775,,
108.459193472271,0.00352465739807676,,
108.620112156948,0.00349024483716873,,
108.781030841625,0.00352626110792376,,
108.941949526302,0.00365475930674679,,
109.102868210979,0.00373015701580546,,
109.263786895656,0.00370093761164026,,
109.424705580333,0.00380640823158378,,
109.58562426501,0.00397689432360401,,
109.746542949687,0.00429437909110652,,
109.907461634364,0.00446034072100408,,
110.06838031904,0.0042069993658788,,
110.229299003717,0.00428275302509637,,
110.390217688394,0.00459882310973003,,
110.551136373071,0.00464205747411163,,
110.712055057748,0.00463521276003253,,
110.872973742425,0.00479272575119321,,
111.033892427102,0.00491554241364968,,
111.194811111779,0.00494148261318153,,
111.355729796456,0.00508528984278933,,
111.516648481133,0.00499185897424504,,
111.67756716581,0.00493979225207079,,
111.838485850487,0.00482469608554668,,
111.999404535164,0.0047286611919058,,
112.160323219841,0.00471228615198186,,
